inchikey,smiles,value,tier,scaffold
ZISSAWUMDACLOM-UHFFFAOYSA-N,CC(C)C(C)(C)C,1.3869,tier1+confirmed,EMPTY_SCAFFOLD
AFZZYIJIWUTJFO-UHFFFAOYSA-N,CCc1cccc(CC)c1,1.4931,tier1+confirmed,c1ccccc1
DSNHSQKRULAAEI-UHFFFAOYSA-N,CCc1ccc(CC)cc1,1.4924,tier1+confirmed,c1ccccc1
KXUHSQYYJYAXGZ-UHFFFAOYSA-N,CC(C)Cc1ccccc1,1.484,tier1+confirmed,c1ccccc1
QPFMBZIOSGYJDE-UHFFFAOYSA-N,ClC(Cl)C(Cl)Cl,1.4914,tier1+confirmed,EMPTY_SCAFFOLD
ZJMWRROPUADPEA-UHFFFAOYSA-N,CCC(C)c1ccccc1,1.4878,tier1+confirmed,c1ccccc1
AUHZEENZYGFFBQ-UHFFFAOYSA-N,Cc1cc(C)cc(C)c1,1.4968,tier1+confirmed,c1ccccc1
QPUYECUOLPXSFR-UHFFFAOYSA-N,Cc1cccc2ccccc12,1.8151,tier1+disputed,c1ccc2ccccc2c1
VLHAGZNBWKUMRW-UHFFFAOYSA-N,CCC(C(C)C)C(C)C,1.4115,tier1+confirmed,EMPTY_SCAFFOLD
HFPZCAJZSCWRBC-UHFFFAOYSA-N,Cc1ccc(C(C)C)cc1,1.4885,tier1+confirmed,c1ccccc1
GUMULFRCHLJNDY-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)C,1.4046,tier1+confirmed,EMPTY_SCAFFOLD
PTTPXKJBFFKCEK-UHFFFAOYSA-N,CC(C)CC(=O)CC(C)C,1.41475,secondary_tight,EMPTY_SCAFFOLD
NZZFYRREKKOMAT-UHFFFAOYSA-N,ICI,1.738,tier1+confirmed,EMPTY_SCAFFOLD
LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,1.4306,tier1+confirmed,EMPTY_SCAFFOLD
LJSQFQKUNVCTIA-UHFFFAOYSA-N,CCSCC,1.4402,tier1+confirmed,EMPTY_SCAFFOLD
DPBLXKKOBLCELK-UHFFFAOYSA-N,CCCCCN,1.4093,tier1+confirmed,EMPTY_SCAFFOLD
KJRCEJOSASVSRA-UHFFFAOYSA-N,CC(C)S,1.4225,tier1+confirmed,EMPTY_SCAFFOLD
ZNQVEEAIQZEUHB-UHFFFAOYSA-N,CCOCCO,1.4057,tier1+confirmed,EMPTY_SCAFFOLD
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(C)=O,1.4773,tier1+confirmed,EMPTY_SCAFFOLD
LOCHFZBWPCLPAN-UHFFFAOYSA-N,CCC(C)S,1.4339,tier1+confirmed,EMPTY_SCAFFOLD
NAMYKGVDVNBCFQ-UHFFFAOYSA-N,CC(C)Br,1.4221,tier1+confirmed,EMPTY_SCAFFOLD
YTPLMLYBLZKORZ-UHFFFAOYSA-N,c1ccsc1,1.5257,tier1+confirmed,c1ccsc1
AMIMRNSIRUDHCM-UHFFFAOYSA-N,CC(C)C=O,1.3698,tier1+confirmed,EMPTY_SCAFFOLD
AQIXEPGDORPWBJ-UHFFFAOYSA-N,CCC(O)CC,1.4079,tier1+confirmed,EMPTY_SCAFFOLD
BKOOMYPCSUNDGP-UHFFFAOYSA-N,CC=C(C)C,1.3842,tier1+confirmed,EMPTY_SCAFFOLD
LRDFRRGEGBBSRN-UHFFFAOYSA-N,CC(C)C#N,1.3712,tier1+confirmed,EMPTY_SCAFFOLD
NMJJFJNHVMGPGM-UHFFFAOYSA-N,CCCCOC=O,1.3874,tier1+confirmed,EMPTY_SCAFFOLD
YNAVUWVOSKDBBP-UHFFFAOYSA-N,C1COCCN1,1.4521,tier1+confirmed,C1COCCN1
AORMDLNPRGXHHL-UHFFFAOYSA-N,CCC(CC)CC,1.3908,tier1+confirmed,EMPTY_SCAFFOLD
