inchikey,smiles,value,tier,scaffold
GETQZCLCWQTVFV-UHFFFAOYSA-N,CN(C)C,463.15,tier1,EMPTY_SCAFFOLD
NLHHRLWOUZZQLW-UHFFFAOYSA-N,C=CC#N,754.261111,tier1,EMPTY_SCAFFOLD
YWAKXRMUMFPDSH-UHFFFAOYSA-N,C=CCCC,545.927778,tier1,EMPTY_SCAFFOLD
IMNFDUFMRHMDMM-UHFFFAOYSA-N,CCCCCCC,495.927778,tier1,EMPTY_SCAFFOLD
KFNNIILCVOLYIR-UHFFFAOYSA-N,CCCOC=O,728.15,tier1,EMPTY_SCAFFOLD
LIKMAJRDDDTEIG-UHFFFAOYSA-N,C=CCCCC,525.927778,tier1,EMPTY_SCAFFOLD
POLCUAVZOMRGSN-UHFFFAOYSA-N,CCCOCCC,488.15,tier1,EMPTY_SCAFFOLD
QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,699.816667,tier1,EMPTY_SCAFFOLD
SQCZQTSHSZLZIQ-UHFFFAOYSA-N,CCCCCCl,533.15,tier1,EMPTY_SCAFFOLD
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,CC(C)CO,699.816667,tier1,EMPTY_SCAFFOLD
JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,755.372222,tier1,c1ccncc1
PFEOZHBOMNWTJB-UHFFFAOYSA-N,CCC(C)CC,550.927778,tier1,EMPTY_SCAFFOLD
PHTQWCKDNZKARW-UHFFFAOYSA-N,CC(C)CCO,623.15,tier1,EMPTY_SCAFFOLD
XBDQKXXYIPTUBI-UHFFFAOYSA-N,CCC(=O)O,748.15,tier1,EMPTY_SCAFFOLD
XDTMQSROBMDMFD-UHFFFAOYSA-N,C1CCCCC1,533.15,tier1,C1CCCCC1
DURPTKYDGMDSBL-UHFFFAOYSA-N,CCCCOCCCC,467.594444,tier1,EMPTY_SCAFFOLD
FERIUCNNQQJTOY-UHFFFAOYSA-N,CCCC(=O)O,725.372222,tier1,EMPTY_SCAFFOLD
HGCIXCUEYOPUTN-UHFFFAOYSA-N,C1=CCCCC1,538.15,tier1,C1=CCCCC1
KBPLFHHGFOOTCA-UHFFFAOYSA-N,CCCCCCCCO,554.816667,tier1,EMPTY_SCAFFOLD
KNKRKFALVUDBJE-UHFFFAOYSA-N,CC(Cl)CCl,830.372222,tier1,EMPTY_SCAFFOLD
RRHGJUQNOFWUDK-UHFFFAOYSA-N,C=CC(=C)C,493.15,tier1,EMPTY_SCAFFOLD
MSXVEPNJUHWQHW-UHFFFAOYSA-N,CCC(C)(C)O,710.372222,tier1,EMPTY_SCAFFOLD
DKPFZGUDAPQIHT-UHFFFAOYSA-N,CCCCOC(C)=O,694.261111,tier1,EMPTY_SCAFFOLD
ODLMAHJVESYWTB-UHFFFAOYSA-N,CCCc1ccccc1,729.261111,tier1,c1ccccc1
PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,763.15,tier1,c1ccccc1
JMMWKPVZQRWMSS-UHFFFAOYSA-N,CC(=O)OC(C)C,752.038889,tier1,EMPTY_SCAFFOLD
MCSAJNNLRCFZED-UHFFFAOYSA-N,CC[N+](=O)[O-],633.15,tier1,EMPTY_SCAFFOLD
PIICEJLVQHRZGT-UHFFFAOYSA-N,NCCN,658.15,tier1,EMPTY_SCAFFOLD
QQONPFPTGQHPMA-UHFFFAOYSA-N,C=CC,728.15,tier1,EMPTY_SCAFFOLD
RDHPKYGYEGBMSE-UHFFFAOYSA-N,CCBr,784.261111,tier1,EMPTY_SCAFFOLD
WEVYAHXRMPXWCK-UHFFFAOYSA-N,CC#N,797.038889,tier1,EMPTY_SCAFFOLD
BZHJMEDXRYGGRV-UHFFFAOYSA-N,C=CCl,745.372222,tier1,EMPTY_SCAFFOLD
IAYPIBMASNFSPL-UHFFFAOYSA-N,C1CO1,702.038889,tier1,C1CO1
SNMVRZFUUCLYTO-UHFFFAOYSA-N,CCCCl,793.15,tier1,EMPTY_SCAFFOLD
VXNZUUAINFGPBY-UHFFFAOYSA-N,C=CCC,657.038889,tier1,EMPTY_SCAFFOLD
JJWLVOIRVHMVIS-UHFFFAOYSA-N,CC(C)N,675.372222,tier1,EMPTY_SCAFFOLD
KAKZBPTYRLMSJV-UHFFFAOYSA-N,C=CC=C,702.038889,tier1,EMPTY_SCAFFOLD
WBJINCZRORDGAQ-UHFFFAOYSA-N,CCOC=O,728.15,tier1,EMPTY_SCAFFOLD
BTANRVKWQNVYAZ-UHFFFAOYSA-N,CCC(C)O,679.261111,tier1,EMPTY_SCAFFOLD
