inchikey,smiles,value,tier,scaffold
BDAGIHXWWSANSR-UHFFFAOYSA-N,O=CO,342.038889,tier1,EMPTY_SCAFFOLD
CYNYIHKIEHGYOZ-UHFFFAOYSA-N,CCCBr,259.261111,tier1,EMPTY_SCAFFOLD
NOWKCMXCCJGMRR-UHFFFAOYSA-N,C1CN1,262.038889,tier1,C1CN1
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,312.038889,tier1,EMPTY_SCAFFOLD
XXROGKLTLUQVRX-UHFFFAOYSA-N,C=CCO,294.261111,tier1,EMPTY_SCAFFOLD
GOOHAUXETOMSMM-UHFFFAOYSA-N,CC1CO1,235.927778,tier1,C1CO1
HGINCPLSRVDWNT-UHFFFAOYSA-N,C=CC=O,247.038889,tier1,EMPTY_SCAFFOLD
MPPPKRYCTPRNTB-UHFFFAOYSA-N,CCCCBr,290.927778,tier1,EMPTY_SCAFFOLD
NVJUHMXYKCUMQA-UHFFFAOYSA-N,CCCOCC,248.15,tier1,EMPTY_SCAFFOLD
BHRZNVHARXXAHW-UHFFFAOYSA-N,CCC(C)N,244.261111,tier1,EMPTY_SCAFFOLD
HGBOYTHUEUWSSQ-UHFFFAOYSA-N,CCCCC=O,285.372222,tier1,EMPTY_SCAFFOLD
RWRDLPDLKQPQOW-UHFFFAOYSA-N,C1CCNC1,275.927778,tier1,C1CCNC1
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,CCCNCCC,290.372222,tier1,EMPTY_SCAFFOLD
WYURNTSHIVDZCO-UHFFFAOYSA-N,C1CCOC1,258.705556,tier1,C1CCOC1
YHRUOJUYPBUZOS-UHFFFAOYSA-N,ClCCCCl,294.261111,tier1,EMPTY_SCAFFOLD
BBMCTIGTTCKYKF-UHFFFAOYSA-N,CCCCCCCO,349.816667,tier1,EMPTY_SCAFFOLD
BSPCSKHALVHRSR-UHFFFAOYSA-N,CCC(C)Cl,244.261111,tier1,EMPTY_SCAFFOLD
GDOPTJXRTPNYNR-UHFFFAOYSA-N,CC1CCCC1,245.927778,tier1,C1CCCC1
JYVLIDXNZAXMDK-UHFFFAOYSA-N,CCCC(C)O,307.594444,tier1,EMPTY_SCAFFOLD
LPIQUOYDBNQMRZ-UHFFFAOYSA-N,C1=CCCC1,244.261111,tier1,C1=CCCC1
POAOYUHQDCAZBD-UHFFFAOYSA-N,CCCCOCCO,342.594444,tier1,EMPTY_SCAFFOLD
FKNQCJSGGFJEIZ-UHFFFAOYSA-N,Cc1ccncc1,330.372222,tier1,c1ccncc1
FXHGMKSSBGDXIY-UHFFFAOYSA-N,CCCCCCC=O,310.927778,tier1,EMPTY_SCAFFOLD
IOQPZZOEVPZRBK-UHFFFAOYSA-N,CCCCCCCCN,333.15,tier1,EMPTY_SCAFFOLD
JQVDAXLFBXTEQA-UHFFFAOYSA-N,CCCCNCCCC,320.372222,tier1,EMPTY_SCAFFOLD
KWKAKUADMBZCLK-UHFFFAOYSA-N,C=CCCCCCC,294.261111,tier1,EMPTY_SCAFFOLD
LSXKDWGTSHCFPP-UHFFFAOYSA-N,CCCCCCCBr,327.038889,tier1,EMPTY_SCAFFOLD
PYLWMHQQBFSUBP-UHFFFAOYSA-N,Fc1ccccc1,258.15,tier1,c1ccccc1
RJUFJBKOKNCXHH-UHFFFAOYSA-N,CCC(=O)OC,270.927778,tier1,EMPTY_SCAFFOLD
VLJXXKKOSFGPHI-UHFFFAOYSA-N,CCCC(C)CC,269.261111,tier1,EMPTY_SCAFFOLD
DIOQZVSQGTUSAI-UHFFFAOYSA-N,CCCCCCCCCC,319.261111,tier1,EMPTY_SCAFFOLD
HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=Cc1ccco1,333.15,tier1,c1ccoc1
JHIVVAPYMSGYDF-UHFFFAOYSA-N,O=C1CCCCC1,317.038889,tier1,O=C1CCCCC1
LAIUFBWHERIJIH-UHFFFAOYSA-N,CCCCC(C)CC,279.261111,tier1,EMPTY_SCAFFOLD
YKYONYBAUNKHLG-UHFFFAOYSA-N,CCCOC(C)=O,288.15,tier1,EMPTY_SCAFFOLD
AEXMKKGTQYQZCS-UHFFFAOYSA-N,CCC(C)(C)CC,254.261111,tier1,EMPTY_SCAFFOLD
CATSNJVOTSVZJV-UHFFFAOYSA-N,CCCCCC(C)=O,312.038889,tier1,EMPTY_SCAFFOLD
CFXQEHVMCRXUSD-UHFFFAOYSA-N,ClCC(Cl)CCl,347.038889,tier1,EMPTY_SCAFFOLD
CXOWYJMDMMMMJO-UHFFFAOYSA-N,CCCC(C)(C)C,249.816667,tier1,EMPTY_SCAFFOLD
FXHOOIRPVKKKFG-UHFFFAOYSA-N,CC(=O)N(C)C,335.927778,tier1,EMPTY_SCAFFOLD
HYFLWBNQFMXCPA-UHFFFAOYSA-N,CCc1ccccc1C,314.261111,tier1,c1ccccc1
ISPYQTSUDJAMAB-UHFFFAOYSA-N,Oc1ccccc1Cl,337.038889,tier1,c1ccccc1
SYBYTAAJFKOIEJ-UHFFFAOYSA-N,CC(=O)C(C)C,273.15,tier1,EMPTY_SCAFFOLD
JJYPMNFTHPTTDI-UHFFFAOYSA-N,Cc1cccc(N)c1,359.261111,tier1,c1ccccc1
KVNYFPKFSJIPBJ-UHFFFAOYSA-N,CCc1ccccc1CC,330.372222,tier1,c1ccccc1
YFTHZRPMJXBUME-UHFFFAOYSA-N,CCCN(CCC)CCC,302.038889,tier1,EMPTY_SCAFFOLD
FYGHSUNMUKGBRK-UHFFFAOYSA-N,Cc1cccc(C)c1C,324.261111,tier1,c1ccccc1
JRLPEMVDPFPYPJ-UHFFFAOYSA-N,CCc1ccc(C)cc1,315.372222,tier1,c1ccccc1
WFDIJRYMOXRFFG-UHFFFAOYSA-N,CC(=O)OC(C)=O,327.038889,tier1,EMPTY_SCAFFOLD
ZISSAWUMDACLOM-UHFFFAOYSA-N,CC(C)C(C)(C)C,249.261111,tier1,EMPTY_SCAFFOLD
AFZZYIJIWUTJFO-UHFFFAOYSA-N,CCc1cccc(CC)c1,329.261111,tier1,c1ccccc1
DSNHSQKRULAAEI-UHFFFAOYSA-N,CCc1ccc(CC)cc1,329.816667,tier1,c1ccccc1
KXUHSQYYJYAXGZ-UHFFFAOYSA-N,CC(C)Cc1ccccc1,328.15,tier1,c1ccccc1
QPFMBZIOSGYJDE-UHFFFAOYSA-N,ClC(Cl)C(Cl)Cl,334.816667,tier1,EMPTY_SCAFFOLD
ZJMWRROPUADPEA-UHFFFAOYSA-N,CCC(C)c1ccccc1,325.372222,tier1,c1ccccc1
AUHZEENZYGFFBQ-UHFFFAOYSA-N,Cc1cc(C)cc(C)c1,317.594444,tier1,c1ccccc1
QPUYECUOLPXSFR-UHFFFAOYSA-N,Cc1cccc2ccccc12,369.816667,tier1,c1ccc2ccccc2c1
VLHAGZNBWKUMRW-UHFFFAOYSA-N,CCC(C(C)C)C(C)C,288.15,tier1,EMPTY_SCAFFOLD
HFPZCAJZSCWRBC-UHFFFAOYSA-N,Cc1ccc(C(C)C)cc1,320.372222,tier1,c1ccccc1
GUMULFRCHLJNDY-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)C,275.927778,tier1,EMPTY_SCAFFOLD
PTTPXKJBFFKCEK-UHFFFAOYSA-N,CC(C)CC(=O)CC(C)C,322.038889,tier1,EMPTY_SCAFFOLD
NZZFYRREKKOMAT-UHFFFAOYSA-N,ICI,377.038889,tier1,EMPTY_SCAFFOLD
LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,384.261111,tier1,EMPTY_SCAFFOLD
LJSQFQKUNVCTIA-UHFFFAOYSA-N,CCSCC,247.594444,tier1,EMPTY_SCAFFOLD
