smiles,mean,std,n
CCC(=O)C(C)C,-325.9,0.0,1
CCC(=O)CC,-296.51,0.0,1
CCC(=O)CC(=O)C(C)(C)C,-527.45,0.495,2
CCC(=O)CC(C)=O,-505.0,0.0,1
CCC(=O)OOC(=O)CC,-620.1,0.0,1
CCC(=O)c1ccccc1,-167.2,0.0,1
CCC(Br)CBr,-143.85,4.3134,2
CCC(Br)CCBr,-170.8,0.0,1
CCC(C(C)C)C(C)C,-269.7,0.0,1
CCC(C)(Br)Br,-135.7,0.0,1
CCC(C)(C)C,-213.4,0.0,1
CCC(C)(C)C(C)C,-253.7,0.0,1
CCC(C)(C)CC,-236.8,3.1113,2
CCC(C)(C)CC(C)C,-280.2,0.0,1
CCC(C)(C)Cl,-235.0,0.0,1
CCC(C)(C)O,-379.5,0.0,1
CCC(C)(C)OC,-341.79,0.0,1
CCC(C)(C)OC(C)=O,-581.8,0.0,1
CCC(C)(C)OCC1CO1,-392.0,0.0,1
CCC(C)(C)ON=O,-251.0,0.0,1
CCC(C)(C)OOC(C)(C)CC,-599.6,0.0,1
CCC(C)(C)OOCCO,-534.2,0.0,1
CCC(C)(C)S,-162.6,0.0,1
CCC(C)(CC)CC,-253.0,0.0,1
CCC(C)(Cl)CC,-260.0,0.0,1
CCC(C)(O)CC,-404.9,0.0,1
CCC(C)=C,-60.96,0.0,1
CCC(C)=O,-276.15,4.0305,2
CCC(C)Br,-155.65,0.495,2
CCC(C)C,-178.75,0.7778,2
CCC(C)C#N,-40.03,0.0,1
CCC(C)C(=O)OC,-534.3,0.0,1
CCC(C)C(C)(C)C,-257.1,0.0,1
CCC(C)C(C)(C)CC,-277.5,0.0,1
CCC(C)C(C)C,-233.25,0.3536,2
CCC(C)C(C)CC,-252.0,0.0,1
CCC(C)C(O)=O,-554.5,0.0,1
CCC(C)CC,-202.0,0.0,1
CCC(C)CC(C)(C)C,-282.8,0.0,1
CCC(C)CC(C)C,-257.2,0.0,1
CCC(C)CO,-356.6,0.0,1
CCC(C)CS,-154.1,0.0,1
CCC(C)Cl,-198.43,0.0,1
CCC(C)N(F)[N+]([O-])=O,-162.0,0.0,1
CCC(C)NC(C)CC,-227.7,0.0,1
CCC(C)O,-342.6333,0.0577,3
CCC(C)OC(=O)C=CC,-474.0,0.0,1
CCC(C)OC(C)(C)C,-420.3,0.0,1
CCC(C)OC(C)CC,-401.6,0.0,1
CCC(C)ON=O,-188.0,0.0,1
CCC(C)S,-131.0,0.0,1
CCC(C)[N+]([O-])=O,-207.6,0.0,1
CCC(C)c1ccc(O)cc1,-256.4,0.0,1
CCC(C)c1ccccc1,-66.0,0.0,1
CCC(C)c1ccccc1O,-251.3,0.0,1
CCC(CC)(CC)C(CC)(CC)CC,-329.9,0.0,1
CCC(CC)C(C)(C)C,-272.7,0.0,1
CCC(CC)C(C)C,-249.7,0.0,1
CCC(CC)CC,-225.85,1.2021,2
CCC(CN(F)F)N(F)F,-228.4,0.0,1
CCC(Cl)(Cl)[N+]([O-])=O,-228.0,0.0,1
CCC(Cl)C(=O)OCC(C)C,-661.5,0.0,1
CCC(Cl)C(=O)OCCC(C)C,-684.1,0.0,1
CCC(Cl)CCl,-231.8,0.5657,2
CCC(N)CN,-120.2,0.0,1
CCC(NCCN)NCCN,-100.0,0.0,1
CCC(O)=NC,-320.1,0.0,1
CCC(O)=O,-510.4,0.5657,2
CCC(O)C(C)C,-396.4,0.0,1
CCC(O)CC,-369.6,0.9899,2
CCC(O)CO,-523.8,0.0,1
CCC(OC)(OC)OC,-634.2,0.0,1
CCC([N+]([O-])=O)[N+]([O-])=O,-166.8,5.374,2
CCC/C=C/C,-84.23,2.1608,4
CCC/C=C/CC,-108.85,0.6364,2
CCC1(C)CCCC1,-193.8,0.0,1
CCC1(C)CCCCC1,-240.2,0.0,1
CCC1(CCl)COC1,-243.0,0.0,1
CCC1=CCCC1,-58.37,0.0,1
CCC1=CCCCC1,-106.8,0.0,1
CCC1=NCCO1,-193.1,0.0,1
CCC1CC1,-24.8,0.0,1
CCC1CC1(C)C,-90.4,0.0,1
CCC1CC2CCC1C2,-140.3,0.0,1
CCC1CCC1,-58.95,0.0,1
CCC1CCCC1,-164.65,1.6263,2
CCC1CCCCC1,-212.6,0.5657,2
CCC1CO1,-168.9,0.0,1
CCC=O,-218.925,2.5198,4
CCCBr,-124.4,0.0,1
CCCC#N,-5.8,0.0,1
CCCC(=O)CC,-320.13,0.0,1
CCCC(=O)OC(C)(C)CC,-624.8,0.0,1
CCCC(=O)OC(C)CC,-592.0,0.0,1
CCCC(=O)OC1CCCCC1,-605.7,0.0,1
CCCC(=O)OCC,-528.4,0.0,1
CCCC(=O)OCC1CO1,-560.4,0.0,1
CCCC(=O)OOC(=O)CCC,-673.6,0.0,1
CCCC(=O)c1ccccc1,-188.8,0.0,1
CCCC(Br)CBr,-164.8,0.0,1
CCCC(C#N)N(CC)CC,-61.9,0.0,2
CCCC(C)(C)C,-240.35,2.3335,2
CCCC(C)(C)C(C)C,-281.1,0.0,1
CCCC(C)(C)CC,-257.7,0.0,1
CCCC(C)(C)Cl,-264.0,0.0,1
CCCC(C)(C)S,-187.9,0.0,1
CCCC(C)(OC)C#N,-217.9,0.0,1
CCCC(C)=O,-297.3,0.0,1
CCCC(C)C,-204.3,0.0,1
CCCC(C)C(C)(C)C,-282.7,0.0,1
CCCC(C)C(C)C,-252.8,0.0,1
CCCC(C)CC,-227.7,0.4243,2
CCCC(C)CCC,-251.8,0.0,1
CCCC(C)O,-366.2333,0.9609,3
CCCC(CC)CC,-250.5,0.0,1
CCCC(O)=O,-533.92,0.0,1
CCCC(O)CC,-390.3,0.0,1
CCCC(O)CCC,-416.3,0.0,1
CCCC(O)CO,-546.7,0.0,1
CCCC/C=C/C,-110.2,1.3,3
CCCC1CC1(C)C,-116.4,0.0,1
CCCC1CCCC1,-188.95,0.3536,2
CCCC1CCCCC1,-237.95,0.6364,2
CCCC1COC1=O,-452.6,0.0,1
CCCC=C,-49.0,0.0,1
CCCC=O,-240.625,3.316,4
CCCCBr,-145.9,2.9698,2
CCCCC,-173.3,0.2828,2
CCCCC#N,-33.2,0.0,1
CCCCC(=O)CCCC,-398.2,0.0,1
CCCCC(=O)OC,-520.6,9.051,2
CCCCC(=O)OC(C)C,-592.0,0.0,1
CCCCC(=O)OC(C)CC,-624.0,0.0,1
CCCCC(=O)OCC,-553.6667,0.5132,3
CCCCC(=O)OCC(C)C,-620.0,0.0,1
CCCCC(C(=O)OCC)(C(=O)OCC)C(=O)OCC,-1343.2,0.0,1
CCCCC(C)(C)C,-262.0,0.0,1
CCCCC(C)(CCCC)C#N,-193.0,0.0,1
CCCCC(C)=O,-322.0,0.0,1
CCCCC(C)C,-230.4,0.8485,2
CCCCC(C)CC,-252.5,0.0,1
CCCCC(C)CCCC,-307.9,0.0,1
CCCCC(C)O,-391.5,2.8827,3
CCCCC(CC)C(O)=O,-635.1,0.0,1
CCCCC(CC)C=O,-348.6,0.0,1
CCCCC(CC)CO,-432.88,0.0,1
CCCCC(O)=O,-557.848,6.4923,5
CCCCC(O)CC,-416.8,0.0,1
CCCCC(O)CO,-577.1,0.0,1
CCCCC([N+]([O-])=O)[N+]([O-])=O,-217.0,0.0,1
CCCCC1CCCC1,-214.3,0.0,1
CCCCC1CCCCC1,-263.2,0.0,1
CCCCC=C,-73.0,0.0,1
CCCCCBr,-170.4,0.0,1
CCCCCC,-198.75,0.0707,2
CCCCCC#CC(O)=N,-188.1,0.0,1
CCCCCC(=NF)N(F)F,-224.1,0.0,1
CCCCCC(=O)CCCCC,-448.1,0.0,1
CCCCCC(=O)OC,-540.2,0.0,1
CCCCCC(=O)OCC,-579.1,0.0,1
CCCCCC(C#N)C#N,68.74,0.0,1
CCCCCC(C)(C)C,-288.2,0.0,1
CCCCCC(C)C,-255.2,0.0,1
CCCCCC(C)O,-416.9,0.0,1
CCCCCC(CC)OC(=O)c1ccccc1C(=O)OC(CC)CCCCC,-1084.0,0.0,1
CCCCCC(O)=O,-583.6867,1.9422,3
CCCCCC=C,-97.69,0.6851,3
CCCCCCBr,-194.5,0.0,1
CCCCCCC,-225.15,1.0607,2
CCCCCCC#N,-82.8,0.0,1
CCCCCCC(=O)OC,-567.1,0.0,1
CCCCCCC(=O)OCC,-603.8,0.0,1
CCCCCCC(N(F)F)N(F)F,-271.0,0.0,1
CCCCCCC(O)=O,-609.995,2.1142,2
CCCCCCC1CC1(C)C,-193.0,0.0,1
CCCCCCC1CCC(=O)O1,-559.0,0.0,1
CCCCCCC=C,-121.8,0.0,1
CCCCCCC=O,-312.0,0.0,1
CCCCCCCBr,-218.6,0.0,1
CCCCCCCC,-250.15,0.2121,2
CCCCCCCC#N,-107.4,0.0,1
CCCCCCCC(=O)OCC,-629.5,0.0,1
CCCCCCCC(C)=O,-397.2,0.0,1
CCCCCCCC(C)C,-309.8,0.0,1
CCCCCCCC(O)=O,-635.845,1.4779,2
CCCCCCCC1CCCCC1,-353.0,0.0,1
CCCCCCCCBr,-245.2,0.0,1
CCCCCCCCC,-274.7,0.0,1
CCCCCCCCC(=O)OCC,-653.9,0.0,1
CCCCCCCCC(C)[N+]([O-])=O,-351.0,0.0,1
CCCCCCCCC(O)=O,-659.955,2.7648,2
CCCCCCCCC=C,-173.8,0.0,1
CCCCCCCCCC,-301.0,0.0,1
CCCCCCCCCC#N,-158.4,0.0,1
CCCCCCCCCC(=O)OCC,-679.6,0.0,1
CCCCCCCCCCC,-327.2,0.0,1
CCCCCCCCCCC#N,-184.5,0.0,1
CCCCCCCCCCC(=O)OCC,-705.4,0.0,1
CCCCCCCCCCC(C)=O,-476.1,0.0,1
CCCCCCCCCCC(CCCCCCCCCC)C1CCCCC1,-690.3,0.5657,2
CCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,-847.8,7.9196,2
CCCCCCCCCCC1CCCC1,-368.2,0.0,1
CCCCCCCCCCC1CCCCC1,-418.4,0.0,1
CCCCCCCCCCC=C,-226.2,0.0,1
CCCCCCCCCCCC,-350.7,1.9799,2
CCCCCCCCCCCC(CCCC)CCCCCCCCCC,-717.6,0.0,1
CCCCCCCCCCCC(CCCCCCCC)C1CCCCC1,-674.1,0.0,1
CCCCCCCCCCCC(CCCCCCCC)c1ccccc1,-476.0,0.0,1
CCCCCCCCCCCCBr,-344.7,0.0,1
CCCCCCCCCCCCC,-377.7,0.0,1
CCCCCCCCCCCCC(CCCCCCCCCCCC)C1CCCCC1,-792.7,0.0,1
CCCCCCCCCCCCC1CCCCC1,-467.6,0.0,1
CCCCCCCCCCCCCC,-403.3,0.0,1
CCCCCCCCCCCCCC#N,-260.1,0.0,1
CCCCCCCCCCCCCCC,-428.8,0.0,1
CCCCCCCCCCCCCCC=C,-329.0667,1.6258,3
CCCCCCCCCCCCCCCC,-456.2,0.1414,2
CCCCCCCCCCCCCCCC(=O)OC,-1441.8,0.0,1
CCCCCCCCCCCCCCCC(O)=O,-848.4,0.0,1
CCCCCCCCCCCCCCCCBr,-444.5,0.0,1
CCCCCCCCCCCCCCCCC,-479.5,0.0,1
CCCCCCCCCCCCCCCCC1CCCC2(CCCC2)C1,-590.4,0.0,1
CCCCCCCCCCCCCCCCCC,-505.4,0.0,1
CCCCCCCCCCCCCCCCCC(CC)C1CCCCC1,-666.2,0.0,1
CCCCCCCCCCCCCCCCCC(CCCC)CCCC,-715.5,0.0,1
CCCCCCCCCCCCCCCCCC(O)=O,-891.0,0.0,1
CCCCCCCCCCCCCCCCCCC,-530.9,0.0,1
CCCCCCCCCCCCCCCCCCCC,-556.5,0.0,1
CCCCCCCCCCCCCCCCCCCCCC1CCCC1,-648.6,0.0,1
CCCCCCCCCCCCCCCCCCCCCc1ccccc1,-507.45,0.9192,2
CCCCCCCCCCCCCCCCCCCl,-544.2,0.0,1
CCCCCCCCCCCCCCCO[S](O)(=O)=O,-1175.0,0.0,1
CCCCCCCCCCCCCCF,-606.51,0.0,1
CCCCCCCCCCCCCl,-392.3,0.0,1
CCCCCCCCCCCCF,-553.19,0.0,1
CCCCCCCCCCCCO,-528.5,0.0,1
CCCCCCCCCCCO,-504.9,0.0,1
CCCCCCCCCCCO[S](O)(=O)=O,-1061.0,0.0,1
CCCCCCCCCCN(CCCCCCCCCC)CCCCCCCCCC,-738.0,0.0,1
CCCCCCCCCCO,-482.51,4.1991,4
CCCCCCCCCCOC,-443.4,0.0,1
CCCCCCCCCCOC(=O)C(=C)C#N,-415.6,0.0,1
CCCCCCCCCCS,-276.4,0.0,1
CCCCCCCCCCc1ccccc1,-219.1,0.0,1
CCCCCCCCCF,-474.3,0.0,1
CCCCCCCCCO,-458.425,3.2704,4
CCCCCCCCCl,-291.3,0.0,1
CCCCCCCCN,-228.1,0.0,1
CCCCCCCCN(CCCCCCCC)CCCCCCCC,-586.4,1.5556,2
CCCCCCCCN=[N+]=[N-],96.7,0.0,1
CCCCCCCCNCCCCCCCC,-407.3,0.0,1
CCCCCCCCO,-428.7,4.3528,4
CCCCCCCC\C=C/CCCCCCCC(=O)OC,-727.64,0.0,1
CCCCCCCC\C=C/CCCCCCCC(O)=O,-764.8,0.0,1
CCCCCCCC\C=C\CCCCCCCC(=O)OC,-731.7,0.0,1
CCCCCCCC\C=C\CCCCCCCC(O)=O,-769.0,0.0,1
CCCCCCCN,-266.0,0.0,1
CCCCCCCN=[N+]=[N-],121.0,0.0,1
CCCCCCCS,-200.5,0.0,1
CCCCCCN,-239.0,0.0,1
CCCCCCN(CCCCCC)CCCCCC,-433.3,0.0,1
CCCCCCN=[N+]=[N-],151.0,0.0,1
CCCCCCO,-382.125,4.5843,4
CCCCCCS,-175.7,0.0,1
CCCCCC[C@@H]1CO[C@H](C)OC1,-632.2,0.0,1
CCCCCC[C@@H]1OC[C@H](C)CO1,-646.0,0.0,1
CCCCCC[C@H]1CO[C@H](C)OC1,-569.0,0.0,1
CCCCCC[C@H]1OC[C@H](C)CO1,-580.0,0.0,1
CCCCCC\C=C/CCCCCCCC(=O)OC,-674.29,0.0,1
CCCCCC\C=C/CCCCCCCC(O)=O,-713.4,0.0,1
CCCCCC\C=C\CCCCCCCC(=O)OC,-665.38,0.0,1
CCCCCCl,-212.7,0.9899,2
CCCCCN=[N+]=[N-],151.0,0.0,1
CCCCCO,-354.618,3.2531,5
CCCCCOCC(O)COC(C)(C)C,-818.0,0.0,1
CCCCCOCC(O)COOC(C)(C)C,-771.1,0.0,1
CCCCCOCC1CO1,-367.0,0.0,1
CCCCCOCCCCC,-435.2,0.0,1
CCCCCS,-151.45,0.7778,2
CCCCCSC,-167.0,0.0,1
CCCCCSCCCCC,-267.0,0.0,1
CCCCC[N+]([O-])=O,-215.0,0.0,1
CCCCC\C=C/C/C=C\CCCCCCCC(=O)OC,-604.88,0.0,1
CCCCC\C=C/C/C=C\CCCCCCCC(O)=O,-634.7,0.0,1
CCCCC\C=C\C\C=C\CCCCCCCC(=O)OC,-617.01,0.0,1
CCCCC\C=C\C\C=C\CCCCCCCC(O)=O,-640.2,0.0,1
CCCCCl,-188.2,0.0,1
CCCCN(CCCC)CCCC,-281.8,0.0,1
CCCCN(CCO[N+]([O-])=O)[N+]([O-])=O,-192.47,0.0,1
CCCCN(F)[N+]([O-])=O,-167.0,0.0,1
CCCCN/N=C/CCC,-43.9,0.0,1
CCCCN1CCCCC1,-171.8,0.0,1
CCCCN=CC(C)C,-133.0,0.0,1
CCCCN=NC,42.5,0.0,1
CCCCN=NCCCC,-35.05,7.1418,2
CCCCNC,-141.2,0.0,1
CCCCNC(C)C,-203.2,0.0,1
CCCCNCC(C)C,-216.0,0.0,1
CCCCNCC(C)C#N,-78.5,0.0,1
CCCCNCCCC,-209.2,4.3841,2
CCCCO,-328.0,0.0,1
CCCCOC,-290.5,0.0,1
CCCCOC(=O)/C=C/CC,-495.0,0.0,1
CCCCOC(=O)C(C)(C)C,-616.4,0.0,1
CCCCOC(=O)C(C)=C,-413.1,0.0,1
CCCCOC(=O)C(C)CC,-609.5,0.0,1
CCCCOC(=O)C(C)Cl,-572.0,0.0,1
CCCCOC(=O)C(Cl)(Cl)Cl,-546.4,0.0,1
CCCCOC(=O)C(Cl)CC,-655.2,0.0,1
CCCCOC(=O)C(Cl)Cl,-550.2,0.0,1
CCCCOC(=O)C/C=C/C,-487.0,0.0,1
CCCCOC(=O)C=C,-425.5,4.1012,2
CCCCOC(=O)C=CC,-468.0,0.0,1
CCCCOC(=O)CC(C)Cl,-610.9,0.0,1
CCCCOC(=O)CCC=C,-480.0,0.0,1
CCCCOC(=O)CCCC,-613.0,0.0,1
CCCCOC(=O)CCCCl,-618.0,0.0,1
CCCCOC(=O)CCCl,-558.1,0.0,1
CCCCOC(=O)CCl,-538.0,0.0,1
CCCCOC(=O)c1cc(C(=O)OCCCC)c(cc1C(=O)OCCCC)C(=O)OCCCC,-1752.6,0.0,1
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-778.0,0.0,1
CCCCOC(C)(C)C,-403.3,0.0,1
CCCCOC(C)(C)C#CC=C,-62.4,0.0,1
CCCCOC(C)(C)CC,-428.34,0.0,1
CCCCOC(C)=O,-609.6,0.0,1
CCCCOC(CC)OCCCC,-608.6,0.0,1
CCCCOC=C,-217.4,2.2627,2
CCCCOCC1CO1,-345.0,0.0,2
CCCCOCCCC,-377.8,0.2828,2
CCCCOCOCCCC,-549.0,0.0,1
CCCCON=O,-182.0,0.0,1
CCCCO[S](=O)(=O)OCCCC,-904.4,0.0,1
CCCCO[S](=O)OCCCC,-692.9,0.0,1
CCCCO[S](O)(=O)=O,-887.0,0.0,1
CCCCSC,-142.6,0.5292,3
CCCCSCC,-172.0,0.0,1
CCCCSCCCC,-220.6,0.1414,2
CCCCSSCCCC,-222.9,0.0,1
CCCC[C@@H]1CO[C@H](C)OC1,-610.0,0.0,1
CCCC[C@@H]1OC[C@H](C)CO1,-661.0,0.0,1
CCCC[C@H]1CO[C@H](C)OC1,-549.0,0.0,1
CCCC[C@H]1OC[C@H](C)CO1,-615.0,0.0,1
CCCC[N+]([O-])=O,-192.6,0.0,1
CCCC[S](C)(=O)=O,-535.84,0.0,1
CCCC\C=C/C,-105.5,0.5657,2
CCCCc1ccccc1,-63.4,0.7071,2
CCCI,-65.7,0.0,1
CCCN(CC#C)CC#C,377.0,0.0,1
CCCN(CCC)CC#C,84.0,0.0,1
CCCN(CCC)CCC,-206.9,0.0,1
CCCN(CCC)N=C,13.0,0.0,1
CCCN(CCC)N=C(C)C,-63.6,0.0,1
CCCN(CCC)N=CCC,-49.4,0.0,1
CCCN1CCCCC1,-147.0,0.0,1
CCCN=NCCC,16.75,7.4246,2
CCCN=[N+]([O-])CCC,-82.7,0.0,2
CCCNCCC,-155.4,1.1314,2
CCCNN=C(C)C,-6.3,0.0,1
CCCNN=C(CCC)CCC,-107.1,0.0,1
CCCNN=CCC,7.5,0.0,1
CCCO,-303.788,1.6437,5
CCCOC,-265.96,0.0,1
CCCOC(=O)/C=C/C,-443.0,0.0,1
CCCOC(=O)/C=C/CC,-465.0,0.0,1
CCCOC(=O)C(Cl)(Cl)Cl,-513.4,0.0,1
CCCOC(=O)C(Cl)CC,-630.9,0.0,1
CCCOC(=O)C/C=C/C,-454.0,0.0,1
CCCOC(=O)CC#N,-343.0,0.0,1
CCCOC(=O)CC(C)Cl,-590.4,0.0,1
CCCOC(=O)CCC=C,-447.0,0.0,1
CCCOC(=O)CCCCl,-591.6,0.0,1
CCCOC(=O)CCCl,-537.6,0.0,1
CCCOC(=O)CCl,-516.0,0.0,1
CCCOC(Cl)=O,-533.4,0.0,1
CCCOC=C,-191.0,0.0,1
CCCOCC,-303.6,0.0,1
CCCOCC(O)COC(C)(C)C,-774.0,0.0,1
CCCOCC(O)COOC(C)(C)C,-725.0,0.0,1
CCCOCC1CO1,-319.9,0.0,1
CCCOCCC,-330.95,3.0406,2
CCCON=O,-151.0,0.0,1
CCCO[N+]([O-])=O,-215.0,0.0,1
CCCO[S](=O)(=O)OCCC,-858.7,0.0,1
CCCO[S](=O)OCCC,-646.6,0.0,1
CCCS,-100.6,0.0,1
CCCSCC,-144.7,0.1414,2
CCCSCCC,-169.8,0.0,1
CCCSSCCC,-171.5,0.0,1
CCC[N+]([O-])=O,-167.8,0.9165,3
CCC[S](=O)(=O)CCC,-548.19,0.0,1
CCC[S](=O)CCC,-329.0,0.0,1
CCC\C=C(\CC)C=O,-261.3,0.0,1
CCC\C=C/C,-81.13,2.9375,4
CCC\C=C/CC,-104.45,0.2121,2
CCCc1ccc(C)cc1,-75.35,0.3536,2
CCCc1cccc(C)c1,-75.8,0.5657,2
CCCc1ccccc1,-38.4,0.0,1
CCCc1ccccc1C,-72.9,0.5657,2
CCCl,-137.0,0.0,1
CCI,-37.8667,2.4906,3
CCN,-84.5,0.0,1
CCN(CC)C#N,15.8,0.0,2
CCN(CC)C(=S)SC,-104.0,0.0,1
CCN(CC)C(C)=O,-335.4,0.0,1
CCN(CC)C(C)C(=O)c1ccccc1,-195.7,0.0,1
CCN(CC)C=C(C)C,-105.0,0.0,1
CCN(CC)CC#N,16.1,0.0,1
CCN(CC)CC(=O)c1ccccc1,-167.7,0.0,1
CCN(CC)CC(C)=O,-281.0,0.0,1
CCN(CC)SSN(CC)CC,-122.2,0.0,1
CCN(CC)[N+]([O-])=O,-106.0,0.0,1
CCN(CC)[S](=O)(=O)N(CC)CC,-635.5,0.0,1
CCN(CC)[S](=O)N(CC)CC,-322.6,0.0,1
CCN(N=C(C)C)C(C)C,-53.1,0.0,1
CCN(O)CC,-174.75,0.0,1
CCN=C(SC)SC,-13.2,0.0,1
CCNCC,-131.0,0.0,1
CCNCc1ccccc1,-36.0,0.0,1
CCNc1cccc(C)c1,-29.5,0.0,1
CCO,-276.0,0.0,1
CCOC(=O)/C=C/C,-420.0,0.0,1
CCOC(=O)/C=C/CC,-442.0,0.0,1
CCOC(=O)C#CCC,-302.0,0.0,1
CCOC(=O)C(=C)C=C,-338.0,0.0,1
CCOC(=O)C(=O)OCC,-808.725,1.4213,2
CCOC(=O)C(C(=O)OCC)C(=O)OCC,-1252.3,0.0,1
CCOC(=O)C(C(C)=O)C(C)=O,-789.5,0.0,1
CCOC(=O)C(C)(C(=O)OCC)C(=O)OCC,-1271.6,0.0,1
CCOC(=O)C(C)(C)C,-572.0,7.3539,2
CCOC(=O)C(C)C#N,-370.54,0.0,1
CCOC(=O)C(C)CC,-560.4,0.0,1
CCOC(=O)C(CC)N(CC)CC,-561.9,0.0,1
CCOC(=O)C/C=C/C,-434.5,3.5355,2
CCOC(=O)CC,-504.145,2.0435,2
CCOC(=O)CC#CC,-287.0,0.0,1
CCOC(=O)CC#N,-330.3,0.0,1
CCOC(=O)CC(=O)OCC,-986.6,0.0,1
CCOC(=O)CC(C)C,-571.3,0.0,1
CCOC(=O)CCC#C,-282.0,0.0,1
CCOC(=O)CCC=C,-431.0,0.0,1
CCOC(=O)CCCCl,-566.5,0.0,1
CCOC(=O)CN(C)C,-454.72,0.0,1
CCOC(=O)C[N+]([O-])=O,-487.0,0.0,1
CCOC(=O)N(C)c1ccccc1,-380.5,4.9497,2
CCOC(=O)N(CC)CC,-592.3,0.0,1
CCOC(=O)\C=C/CC,-441.0,0.0,1
CCOC(C)(C)C,-350.8,0.0,1
CCOC(C)(C)CC,-379.8,0.0,1
CCOC(C)(C)OCC,-538.5,0.0,1
CCOC(C)(OCC)c1ccccc1,-441.4,0.0,1
CCOC(C)(OCC)n1ccnc1,-368.9,0.0,1
CCOC(C)=O,-480.3125,1.335,4
CCOC(C)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-276.8,0.0,1
CCOC(COC)n1ccnc1,-329.3,0.0,1
CCOC(Cl)=O,-497.3,0.0,1
CCOC(O)=N,-497.3,0.0,1
CCOC(OCC)(OCC)OCC,-916.8,3.1113,2
CCOC(OCC)OCC,-680.625,4.8072,4
CCOC(OCC)SCC,-487.6,0.0,1
CCOC1=C(OCC)C(=O)C1=O,-552.1,0.0,1
CCOC1OC(C)(C)C(C)(C)O1,-727.5,0.0,1
CCOC=C,-167.25,0.9192,2
CCOCC,-271.2,0.0,1
CCOCC#N,-113.85,3.0406,2
CCOCC(=O)CC,-440.0,0.0,1
CCOCC(=O)OCC,-639.5,0.0,1
CCOCC(O)=O,-648.4,0.0,1
CCOCC(O)COC(C)(C)C,-751.0,0.0,1
CCOCC(O)COOC(C)(C)C,-707.0,0.0,1
CCOCC1CO1,-295.3,0.0,1
CCOCCCOCC,-482.1,0.0,1
CCOCCCl,-335.6,0.0,1
CCOCCOCC,-452.465,1.4637,2
CCOCOC(=O)CC,-667.2,0.0,1
CCOCOCC,-449.555,1.2092,2
CCOCOCOCC,-625.8,0.0,1
CCOCOCOCOCC,-794.6,0.0,1
CCOCOCOCOCOCC,-968.4,0.0,1
CCOOCC,-228.0,7.0711,2
CCO[N+]([O-])=O,-190.7,0.4243,2
CCO[S](=O)(=O)OCC,-812.9,0.0,1
CCO[S](=O)OC,-567.0,0.0,1
CCO[S](=O)OCC,-600.45,0.0,1
CCOc1ccccc1,-156.0,4.8083,2
CCS,-73.68,0.0,1
CCSC,-92.3,0.0,1
CCSC(=O)C(F)(F)F,-851.9,0.0,1
CCSC(=S)N(C)C,-46.9,0.0,1
CCSC(C)(C)C,-187.0,0.0,1
CCSC(C)=O,-267.8,0.0,1
CCSC(C)C,-156.0,0.0,1
CCSC(SCC)=NC,-31.2,0.0,1
CCSC=O,-216.0,0.0,1
CCSCC,-119.35,0.0707,2
CCSCC=C,-21.0,0.0,1
CCSCCSCC,-142.5,0.0,1
CCSCSCC,-116.0,0.0,1
CCSCc1ccccc1,-5.2,0.0,1
CCSSCC,-120.05,0.0707,2
CCSc1ccccc1,21.9,0.0,1
CC[C@@H]1CCC[C@@H]1C,-190.8,0.0,1
CC[C@@H]1CCC[C@H](C)C1,-246.7,0.0,1
CC[C@@H]1CC[C@H](C)CC1,-239.0,0.0,1
CC[C@@H]1CO[C@H](C)OC1,-519.2,0.0,1
CC[C@@H]1OC[C@H](C)CO1,-532.0,0.0,1
CC[C@H]1CCCC[C@@H]1C,-240.3,0.0,1
CC[C@H]1CCCC[C@H]1C,-236.2,0.0,1
CC[C@H]1CCC[C@@H]1C,-195.1,0.0,1
CC[C@H]1CC[C@@H](C)C1,-194.4,0.0,1
CC[C@H]1CC[C@H](C)C1,-196.0,0.0,1
CC[C@H]1CC[C@H](C)CC1,-246.4,0.0,1
CC[C@H]1CO[C@H](C)OC1,-491.0,0.0,1
CC[C@H]1C[C@@H]1CC,-83.4,0.0,1
CC[C@H]1C[C@H]1CC,-80.0,0.0,1
CC[C@H]1OC[C@H](C)CO1,-508.0,0.0,1
CC[N+]#[C-],99.6,0.0,1
CC[N+]([O-])=O,-142.5667,2.1455,3
CC[S](=O)(=O)CC=C,-406.0,0.0,1
CC[S](=O)C(C)(C)C,-349.0,0.0,1
CC[S](=O)CC,-267.6,0.0,1
CC[S](=O)CC=C,-174.9,0.0,1
CC[S](C)(=O)=O,-486.39,0.0,1
CC\C=C/C,-55.66,3.1038,4
CC\C=C/C#N,71.8,0.0,1
CC\C=C/C(C)(C)C,-136.4,0.0,1
CC\C=C/C/C=C\C\C=C/CCCCCCCC(=O)OC,-492.75,0.0,1
CC\C=C/C/C=C\C\C=C/CCCCCCCC(O)=O,-508.8,0.0,1
CC\C=C/CC,-78.4425,1.0695,4
CC\C=C\C#N,74.9,0.0,1
CC\C=C\C(C)(C)C,-157.8,0.0,1
CC\C=C\CC,-83.1575,3.8793,4
CC\C=C\N1CCCCC1,-83.7,0.0,1
CCc1c(C)cccc1C,-81.55,2.0506,2
CCc1cc(C)cc(C)c1,-87.55,0.3536,2
